Time,Latitude (Deg),Longitude (Deg),Altitude (m),Heart Rate (bpm),Speed (km/h),Vibrations
2019-09-14T06:57:50Z,-27.45081,153.186371,1,155,8.78,
2019-09-14T06:57:52Z,-27.450763,153.186331,1,158,12.63,
2019-09-14T06:57:54Z,-27.450739,153.186311,1,160,15.76,
2019-09-14T06:57:56Z,-27.450692,153.18629,1,156,16.59,
2019-09-14T06:57:58Z,-27.450598,153.186265,1,157,18.139999,
2019-09-14T06:58:00Z,-27.450514,153.186266,1,157,19.120001,
2019-09-14T06:58:02Z,-27.450427,153.186283,1,157,18.16,
2019-09-14T06:58:04Z,-27.450332,153.186286,1,157,18.110001,
2019-09-14T06:58:06Z,-27.450241,153.186278,1,157,18.74,
2019-09-14T06:58:08Z,-27.450151,153.186275,1,157,19.26,
2019-09-14T06:58:10Z,-27.450057,153.186279,1,155,18.93,
2019-09-14T06:58:12Z,-27.449962,153.18629,1,154,19.07,
2019-09-14T06:58:14Z,-27.449867,153.186302,1,154,19.74,
2019-09-14T06:58:16Z,-27.449773,153.186319,1,153,19.959999,
2019-09-14T06:58:18Z,-27.449678,153.186341,1,153,20.889999,
2019-09-14T06:58:20Z,-27.449579,153.18637,1,153,19.01,
2019-09-14T06:58:22Z,-27.449479,153.186399,2,155,19.08,
2019-09-14T06:58:24Z,-27.449385,153.186424,2,155,19.24,
2019-09-14T06:58:26Z,-27.44929,153.186448,2,155,20.209999,
2019-09-14T06:58:28Z,-27.449196,153.186474,2,155,20.23,
2019-09-14T06:58:30Z,-27.449095,153.18651,2,155,21.049999,
2019-09-14T06:58:32Z,-27.448998,153.186551,2,155,20.190001,
2019-09-14T06:58:34Z,-27.448901,153.186603,2,155,19.030001,
2019-09-14T06:58:36Z,-27.448855,153.18663,2,156,19.5,
2019-09-14T06:58:38Z,-27.448767,153.18668,2,156,18.76,
2019-09-14T06:58:40Z,-27.448679,153.186734,2,157,19.040001,
2019-09-14T06:58:42Z,-27.448593,153.186789,2,156,20.91,
2019-09-14T06:58:44Z,-27.448506,153.186839,2,156,19.629999,
2019-09-14T06:58:46Z,-27.448409,153.186883,2,156,19.84,
2019-09-14T06:58:48Z,-27.448308,153.186915,2,157,18.76,
2019-09-14T06:58:50Z,-27.448221,153.186971,2,157,19.629999,
2019-09-14T06:58:52Z,-27.448152,153.187052,3,157,19.82,
2019-09-14T06:58:54Z,-27.448095,153.187145,3,157,19.790001,
2019-09-14T06:58:56Z,-27.448038,153.187239,3,156,21.889999,
2019-09-14T06:58:58Z,-27.44798,153.18733,3,157,20.75,
2019-09-14T06:59:00Z,-27.447903,153.187446,3,157,20.33,
2019-09-14T06:59:02Z,-27.447849,153.187523,3,157,19.059999,
2019-09-14T06:59:04Z,-27.447785,153.187609,3,157,17.85,
2019-09-14T06:59:06Z,-27.447717,153.187684,3,157,18.35,
2019-09-14T06:59:08Z,-27.447645,153.187746,3,157,17.639999,
2019-09-14T06:59:10Z,-27.447557,153.18778,3,157,18.940001,
2019-09-14T06:59:12Z,-27.447511,153.187781,3,158,19.129999,
2019-09-14T06:59:14Z,-27.447416,153.187759,3,158,19.620001,
2019-09-14T06:59:16Z,-27.44732,153.187715,3,158,18.57,
2019-09-14T06:59:18Z,-27.44723,153.187657,3,158,18.91,
2019-09-14T06:59:20Z,-27.447147,153.187598,3,157,16.83,
2019-09-14T06:59:22Z,-27.447065,153.187541,3,157,16.42,
2019-09-14T06:59:24Z,-27.446988,153.187489,3,156,17.51,
2019-09-14T06:59:26Z,-27.446914,153.18744,3,155,16.83,
2019-09-14T06:59:28Z,-27.446836,153.187387,3,154,16.440001,
2019-09-14T06:59:30Z,-27.446764,153.187334,3,154,17.02,
2019-09-14T06:59:32Z,-27.446689,153.18728,3,155,16.4,
2019-09-14T06:59:34Z,-27.446652,153.187252,3,155,16.870001,
2019-09-14T06:59:36Z,-27.446584,153.187191,3,155,16.700001,
2019-09-14T06:59:38Z,-27.446515,153.187132,3,154,17.049999,
2019-09-14T06:59:40Z,-27.446444,153.187072,3,154,16.120001,
2019-09-14T06:59:42Z,-27.446381,153.187002,2,153,16.450001,
2019-09-14T06:59:44Z,-27.446331,153.186923,2,157,15.87,
2019-09-14T06:59:46Z,-27.446289,153.186838,2,157,17.24,
2019-09-14T06:59:48Z,-27.44625,153.186749,2,154,18.08,
2019-09-14T06:59:50Z,-27.44623,153.1867,2,154,18.120001,
2019-09-14T06:59:52Z,-27.446196,153.186595,2,155,18,
2019-09-14T06:59:54Z,-27.446168,153.186492,2,158,17.24,
2019-09-14T06:59:56Z,-27.44615,153.186385,2,158,16.75,
2019-09-14T06:59:58Z,-27.446144,153.186278,2,157,17.299999,
2019-09-14T07:00:00Z,-27.446138,153.186174,2,157,15.95,
2019-09-14T07:00:02Z,-27.446132,153.18608,2,157,15.1,
2019-09-14T07:00:04Z,-27.446131,153.185999,2,155,16.32,
2019-09-14T07:00:06Z,-27.446128,153.185919,2,155,16.610001,
2019-09-14T07:00:08Z,-27.446124,153.185829,2,155,16.66,
2019-09-14T07:00:10Z,-27.446119,153.185736,2,155,16.870001,
2019-09-14T07:00:12Z,-27.446112,153.185643,2,155,16.57,
2019-09-14T07:00:14Z,-27.446102,153.185548,2,154,16.98,
2019-09-14T07:00:16Z,-27.446092,153.185455,2,153,17.200001,
2019-09-14T07:00:16Z,-27.446092,153.185455,2,153,17.200001,
2019-09-14T07:00:18Z,-27.446084,153.185361,2,153,17.969999,
2019-09-14T07:00:20Z,-27.446076,153.185265,2,153,18.42,
2019-09-14T07:00:22Z,-27.446067,153.185166,3,152,17.68,
2019-09-14T07:00:24Z,-27.446057,153.185063,3,152,17.9,
2019-09-14T07:00:26Z,-27.446046,153.184963,3,152,17.959999,
2019-09-14T07:00:28Z,-27.446039,153.184863,3,152,17.959999,
2019-09-14T07:00:30Z,-27.446028,153.184763,3,152,18.68,
2019-09-14T07:00:32Z,-27.446016,153.184663,3,151,18.459999,
2019-09-14T07:00:34Z,-27.446006,153.184559,3,151,17.15,
2019-09-14T07:00:36Z,-27.445995,153.184455,2,151,17.1,
2019-09-14T07:00:38Z,-27.445983,153.184358,2,151,17.32,
2019-09-14T07:00:40Z,-27.445966,153.184263,2,151,17.35,
2019-09-14T07:00:42Z,-27.445944,153.184169,2,152,17.23,
2019-09-14T07:00:44Z,-27.445914,153.184077,2,152,17,
2019-09-14T07:00:46Z,-27.445881,153.183987,2,152,16.68,
2019-09-14T07:00:48Z,-27.445853,153.183897,2,153,16.469999,
2019-09-14T07:00:50Z,-27.445829,153.183806,2,153,16.299999,
2019-09-14T07:00:52Z,-27.445808,153.183717,2,153,15.82,
2019-09-14T07:00:54Z,-27.445791,153.183627,2,153,15.76,
2019-09-14T07:00:56Z,-27.445771,153.18354,2,153,15.74,
2019-09-14T07:00:58Z,-27.44575,153.183455,2,155,15.02,
2019-09-14T07:01:00Z,-27.445729,153.183371,2,155,14.97,
2019-09-14T07:01:02Z,-27.44571,153.183288,1,155,15.39,
2019-09-14T07:01:04Z,-27.445694,153.183206,1,152,17.26,
2019-09-14T07:01:06Z,-27.445677,153.183122,1,153,16.9,
2019-09-14T07:01:08Z,-27.445661,153.183031,1,152,17.27,
2019-09-14T07:01:10Z,-27.445648,153.182936,1,156,15.35,
2019-09-14T07:01:12Z,-27.445635,153.182839,2,152,15.05,
2019-09-14T07:01:14Z,-27.445628,153.18275,2,152,16.18,
2019-09-14T07:01:16Z,-27.445618,153.182666,2,151,14.83,
2019-09-14T07:01:18Z,-27.445605,153.182579,2,151,15.55,
2019-09-14T07:01:20Z,-27.445596,153.182495,2,150,14.72,
2019-09-14T07:01:22Z,-27.445591,153.182408,2,150,18.360001,
2019-09-14T07:01:24Z,-27.44559,153.182326,2,150,17.459999,
2019-09-14T07:01:26Z,-27.445583,153.182229,3,151,16.09,
2019-09-14T07:01:28Z,-27.445571,153.18213,3,152,17.51,
2019-09-14T07:01:30Z,-27.445566,153.18204,3,153,16.690001,
2019-09-14T07:01:32Z,-27.445564,153.181941,3,153,18.1,
2019-09-14T07:01:34Z,-27.445561,153.181844,3,154,16.440001,
2019-09-14T07:01:36Z,-27.445558,153.181746,3,155,16.4,
2019-09-14T07:01:38Z,-27.445548,153.181649,3,155,16.440001,
2019-09-14T07:01:40Z,-27.445523,153.181562,3,156,15.52,
2019-09-14T07:01:42Z,-27.445481,153.181478,3,156,15.99,
2019-09-14T07:01:44Z,-27.445438,153.181404,3,154,16.190001,
2019-09-14T07:01:46Z,-27.445401,153.181326,3,153,17.02,
2019-09-14T07:01:48Z,-27.445366,153.181243,3,153,17.120001,
2019-09-14T07:01:50Z,-27.445328,153.181159,3,154,17.200001,
2019-09-14T07:01:52Z,-27.44528,153.181079,4,154,17.08,
2019-09-14T07:01:54Z,-27.445226,153.181002,4,154,16.98,
2019-09-14T07:01:56Z,-27.445175,153.180926,4,152,16.98,
2019-09-14T07:01:58Z,-27.445127,153.180847,4,152,17.030001,
2019-09-14T07:02:00Z,-27.445081,153.180767,4,152,15.86,
2019-09-14T07:02:02Z,-27.445035,153.180687,4,152,17.700001,
2019-09-14T07:02:04Z,-27.444993,153.180608,4,151,17.280001,
2019-09-14T07:02:06Z,-27.444946,153.180524,3,151,16.219999,
2019-09-14T07:02:08Z,-27.444902,153.18044,3,151,17.860001,
2019-09-14T07:02:10Z,-27.444863,153.180357,3,151,16.75,
2019-09-14T07:02:12Z,-27.444828,153.180265,4,151,15.51,
2019-09-14T07:02:14Z,-27.444797,153.180175,4,151,16.09,
2019-09-14T07:02:16Z,-27.444772,153.180092,4,151,16.709999,
2019-09-14T07:02:18Z,-27.44474,153.18001,4,152,17.74,
2019-09-14T07:02:20Z,-27.444694,153.179933,4,152,17.99,
2019-09-14T07:02:22Z,-27.444631,153.179863,4,152,17.77,
2019-09-14T07:02:24Z,-27.444567,153.179799,4,152,16.26,
2019-09-14T07:02:26Z,-27.444509,153.179722,3,152,15.96,
2019-09-14T07:02:28Z,-27.444459,153.179648,3,152,16.84,
2019-09-14T07:02:30Z,-27.444407,153.179584,3,153,17.24,
2019-09-14T07:02:32Z,-27.444358,153.179512,3,153,16.98,
2019-09-14T07:02:34Z,-27.44431,153.179431,3,154,10.41,
2019-09-14T07:02:36Z,-27.444259,153.179354,2,152,0,
2019-09-14T07:02:38Z,-27.444222,153.179298,2,153,0,
2019-09-14T07:02:40Z,,,2,153,0,
2019-09-14T07:02:42Z,,,2,155,0,
2019-09-14T07:02:44Z,,,2,155,0,
2019-09-14T07:02:46Z,-27.444221,153.1793,2,153,0,
2019-09-14T07:02:48Z,-27.444221,153.1793,2,153,9.83,
2019-09-14T07:02:50Z,-27.444216,153.179296,2,154,13.74,
2019-09-14T07:02:52Z,-27.444199,153.17927,2,154,14.85,
2019-09-14T07:02:54Z,-27.444147,153.179194,2,154,15.08,
2019-09-14T07:02:56Z,-27.4441,153.179129,1,154,13.05,
2019-09-14T07:02:58Z,-27.444055,153.179062,1,156,12.7,
2019-09-14T07:03:00Z,-27.444014,153.179001,1,156,16.309999,
2019-09-14T07:03:02Z,-27.443971,153.17895,1,157,17.360001,
2019-09-14T07:03:04Z,-27.443921,153.178881,1,158,17.66,
2019-09-14T07:03:06Z,-27.443867,153.178805,2,158,17.059999,
2019-09-14T07:03:08Z,-27.443808,153.178733,2,158,15.87,
2019-09-14T07:03:10Z,-27.443746,153.178665,2,158,17.66,
2019-09-14T07:03:12Z,-27.44369,153.178603,2,161,16.08,
2019-09-14T07:03:14Z,-27.443627,153.178532,2,161,14.95,
2019-09-14T07:03:16Z,-27.44357,153.178466,2,161,14.65,
2019-09-14T07:03:18Z,-27.443515,153.178408,2,161,14.26,
2019-09-14T07:03:20Z,-27.443458,153.178357,2,161,14.7,
2019-09-14T07:03:22Z,-27.4434,153.178309,2,159,15.08,
2019-09-14T07:03:24Z,-27.443341,153.178262,2,159,15.33,
2019-09-14T07:03:26Z,-27.443283,153.178214,2,158,15.92,
2019-09-14T07:03:28Z,-27.443223,153.178159,2,159,16.41,
2019-09-14T07:03:30Z,-27.443167,153.178097,2,159,16.860001,
2019-09-14T07:03:32Z,-27.443111,153.178034,2,157,16.809999,
2019-09-14T07:03:34Z,-27.443047,153.177973,2,157,17.190001,
2019-09-14T07:03:36Z,-27.442974,153.177926,2,157,16.85,
2019-09-14T07:03:38Z,-27.442901,153.177876,2,157,16.41,
2019-09-14T07:03:40Z,-27.442837,153.177816,2,156,16.73,
2019-09-14T07:03:42Z,-27.442777,153.177752,2,156,17.23,
2019-09-14T07:03:44Z,-27.442717,153.177693,2,156,16.120001,
2019-09-14T07:03:46Z,-27.442653,153.177627,1,156,16,
2019-09-14T07:03:48Z,-27.442593,153.177566,1,156,15.97,
2019-09-14T07:03:50Z,-27.442535,153.177508,1,156,15.55,
2019-09-14T07:03:52Z,-27.442474,153.17745,1,156,15.64,
2019-09-14T07:03:54Z,-27.442412,153.177396,1,156,16.299999,
2019-09-14T07:03:56Z,-27.442352,153.17734,1,156,15.98,
2019-09-14T07:03:58Z,-27.442292,153.177278,1,157,16.030001,
2019-09-14T07:04:00Z,-27.442233,153.177218,1,158,15.39,
2019-09-14T07:04:02Z,-27.442173,153.177157,1,162,16.26,
2019-09-14T07:04:04Z,-27.442114,153.177103,1,160,16.719999,
2019-09-14T07:04:06Z,-27.442051,153.177047,2,160,16.74,
2019-09-14T07:04:08Z,-27.441989,153.176985,2,161,15.52,
2019-09-14T07:04:10Z,-27.441931,153.176917,2,163,12.36,
2019-09-14T07:04:12Z,-27.441887,153.176842,2,163,7.5,
2019-09-14T07:04:14Z,-27.441876,153.17677,2,163,7.5,
2019-09-14T07:04:16Z,-27.441887,153.176732,2,163,6.24,
2019-09-14T07:04:18Z,-27.441898,153.17673,2,163,11.09,
2019-09-14T07:04:20Z,-27.441886,153.17674,2,161,13.79,
2019-09-14T07:04:22Z,-27.441847,153.176727,2,161,12.14,
2019-09-14T07:04:24Z,-27.44178,153.176672,2,161,12.27,
2019-09-14T07:04:26Z,-27.441745,153.176615,2,161,13.76,
2019-09-14T07:04:28Z,-27.44175,153.176549,2,161,14.72,
2019-09-14T07:04:30Z,-27.441785,153.176484,2,161,16.16,
2019-09-14T07:04:32Z,-27.441834,153.176422,2,162,17.91,
2019-09-14T07:04:34Z,-27.441895,153.176366,2,162,18.25,
2019-09-14T07:04:36Z,-27.441976,153.176325,2,162,16.58,
2019-09-14T07:04:38Z,-27.442067,153.176318,2,162,14.96,
2019-09-14T07:04:40Z,-27.442153,153.17631,2,160,12.37,
2019-09-14T07:04:42Z,-27.442217,153.176265,2,159,7.74,
2019-09-14T07:04:44Z,-27.442259,153.176208,2,154,8.06,
2019-09-14T07:04:46Z,-27.442277,153.176176,2,150,9.71,
2019-09-14T07:04:48Z,-27.442295,153.176144,2,150,14.56,
2019-09-14T07:04:50Z,-27.442306,153.176098,2,151,18.67,
2019-09-14T07:04:52Z,-27.442273,153.176019,2,151,20.129999,
2019-09-14T07:04:54Z,-27.442204,153.175946,2,151,19.139999,
2019-09-14T07:04:56Z,-27.442129,153.175873,3,151,20.030001,
2019-09-14T07:04:58Z,-27.442093,153.175778,3,151,20.370001,
2019-09-14T07:05:00Z,-27.442119,153.175671,3,151,18.450001,
2019-09-14T07:05:02Z,-27.442179,153.175577,3,151,18.110001,
2019-09-14T07:05:04Z,-27.442242,153.175498,3,149,18.67,
2019-09-14T07:05:06Z,-27.442301,153.175426,3,149,19.26,
2019-09-14T07:05:08Z,-27.442359,153.175344,3,149,18.459999,
2019-09-14T07:05:10Z,-27.442423,153.175263,3,149,18.309999,
2019-09-14T07:05:12Z,-27.442481,153.175186,3,153,18.84,
2019-09-14T07:05:14Z,-27.442541,153.175108,3,157,18.35,
2019-09-14T07:05:16Z,-27.442602,153.175028,3,157,17.76,
2019-09-14T07:05:18Z,-27.442661,153.174948,3,156,18.4,
2019-09-14T07:05:20Z,-27.442719,153.174867,3,157,18.219999,
2019-09-14T07:05:22Z,-27.442778,153.17479,4,157,17.200001,
2019-09-14T07:05:24Z,-27.44284,153.174713,4,160,16.32,
2019-09-14T07:05:26Z,-27.442898,153.17464,4,160,15.95,
2019-09-14T07:05:28Z,-27.442954,153.174572,4,156,14.26,
2019-09-14T07:05:30Z,-27.443006,153.174504,4,160,13.1,
2019-09-14T07:05:32Z,-27.443055,153.174442,5,168,12.47,
2019-09-14T07:05:34Z,-27.443102,153.174391,5,169,12.44,
2019-09-14T07:05:36Z,-27.443148,153.174342,6,170,12.01,
2019-09-14T07:05:38Z,-27.443188,153.174289,6,170,11.95,
2019-09-14T07:05:40Z,-27.443227,153.174238,6,170,12.49,
2019-09-14T07:05:42Z,-27.443267,153.174187,8,170,13.39,
2019-09-14T07:05:44Z,-27.443306,153.174138,8,170,14.87,
2019-09-14T07:05:46Z,-27.44335,153.174081,9,170,15.39,
2019-09-14T07:05:48Z,-27.443395,153.174018,9,170,14.32,
2019-09-14T07:05:50Z,-27.443447,153.173955,9,171,12.86,
2019-09-14T07:05:52Z,-27.443496,153.173892,10,171,11.94,
2019-09-14T07:05:54Z,-27.443532,153.173831,10,171,8.28,
2019-09-14T07:05:56Z,-27.443565,153.173773,10,171,5.68,
2019-09-14T07:05:58Z,-27.443586,153.173739,10,171,0,
2019-09-14T07:06:00Z,,,10,170,0,
2019-09-14T07:06:02Z,-27.443596,153.173722,11,169,0,
2019-09-14T07:06:04Z,-27.443596,153.173722,11,169,2.05,
2019-09-14T07:06:06Z,-27.443602,153.173712,11,168,3.24,
2019-09-14T07:06:08Z,-27.44361,153.173702,11,168,5.64,
2019-09-14T07:06:10Z,-27.44362,153.173692,11,168,9.21,
2019-09-14T07:06:12Z,-27.443632,153.173673,12,169,13.52,
2019-09-14T07:06:14Z,-27.443638,153.173636,12,169,16.809999,
2019-09-14T07:06:16Z,-27.443608,153.173552,12,169,17.76,
2019-09-14T07:06:18Z,-27.443553,153.173484,12,169,17.370001,
2019-09-14T07:06:20Z,-27.443486,153.173422,12,169,14.22,
2019-09-14T07:06:22Z,-27.443415,153.173363,13,168,11.17,
2019-09-14T07:06:24Z,-27.443355,153.173311,13,168,10.68,
2019-09-14T07:06:26Z,-27.443307,153.173274,13,168,12.31,
2019-09-14T07:06:28Z,-27.443271,153.173249,13,167,13.17,
2019-09-14T07:06:30Z,-27.44322,153.1732,13,167,13.78,
2019-09-14T07:06:32Z,-27.443166,153.173151,12,166,14.16,
2019-09-14T07:06:34Z,-27.443113,153.173102,12,166,14.89,
2019-09-14T07:06:36Z,-27.443064,153.173046,13,167,17.040001,
2019-09-14T07:06:38Z,-27.443032,153.172971,13,167,19.940001,
2019-09-14T07:06:40Z,-27.443052,153.172883,13,167,20.76,
2019-09-14T07:06:42Z,-27.44311,153.172793,13,167,22.02,
2019-09-14T07:06:44Z,-27.44318,153.172707,13,167,22.58,
2019-09-14T07:06:46Z,-27.443258,153.172621,12,163,24.4,
2019-09-14T07:06:48Z,-27.443335,153.172529,12,162,22.129999,
2019-09-14T07:06:50Z,-27.443429,153.172409,12,161,24.09,
2019-09-14T07:06:52Z,-27.443504,153.172313,12,160,23.5,
2019-09-14T07:06:54Z,-27.443583,153.172218,12,158,22.01,
2019-09-14T07:06:56Z,-27.443657,153.172113,12,158,21.52,
2019-09-14T07:06:58Z,-27.443725,153.172016,12,157,20.09,
2019-09-14T07:07:00Z,-27.443782,153.171935,12,158,21.620001,
2019-09-14T07:07:02Z,-27.443841,153.171851,11,159,21.690001,
2019-09-14T07:07:04Z,-27.44391,153.171763,11,161,19.76,
2019-09-14T07:07:06Z,-27.443996,153.171655,11,162,17.65,
2019-09-14T07:07:08Z,-27.444056,153.171588,11,162,15.26,
2019-09-14T07:07:10Z,-27.444138,153.171554,11,162,16.059999,
2019-09-14T07:07:12Z,-27.444217,153.171566,11,162,10.31,
2019-09-14T07:07:14Z,-27.444292,153.171592,11,164,4.53,
2019-09-14T07:07:16Z,-27.444348,153.171611,10,162,0,
2019-09-14T07:07:18Z,-27.444364,153.171613,10,160,2.13,
2019-09-14T07:07:20Z,-27.444369,153.171618,10,159,3.51,
2019-09-14T07:07:22Z,-27.444365,153.171623,10,158,4.08,
2019-09-14T07:07:24Z,-27.44436,153.171636,10,158,4.29,
2019-09-14T07:07:26Z,-27.444355,153.171654,10,155,6.62,
2019-09-14T07:07:28Z,-27.444354,153.171675,10,149,5.47,
2019-09-14T07:07:30Z,-27.44435,153.171705,10,145,5.03,
2019-09-14T07:07:32Z,-27.444346,153.171737,10,137,4.28,
2019-09-14T07:07:34Z,-27.44435,153.171765,10,135,4.21,
2019-09-14T07:07:36Z,-27.444356,153.171789,10,138,4.16,
2019-09-14T07:07:38Z,-27.444359,153.171814,10,136,4.84,
2019-09-14T07:07:40Z,-27.444365,153.171836,10,130,7.02,
2019-09-14T07:07:42Z,-27.444369,153.17186,10,130,5.86,
2019-09-14T07:07:44Z,-27.444376,153.171891,10,128,7.4,
2019-09-14T07:07:46Z,-27.444386,153.171923,10,128,12.05,
2019-09-14T07:07:48Z,-27.444403,153.171953,10,124,9.57,
2019-09-14T07:07:50Z,-27.444436,153.172003,10,122,5.51,
2019-09-14T07:07:52Z,-27.444496,153.172045,10,121,0,
2019-09-14T07:07:54Z,-27.444517,153.172046,10,121,0,
2019-09-14T07:07:56Z,,,10,121,0,
2019-09-14T07:07:58Z,,,10,121,0,
2019-09-14T07:08:00Z,,,10,123,0,
2019-09-14T07:08:02Z,,,10,123,0,
2019-09-14T07:08:04Z,,,10,119,0,
2019-09-14T07:08:06Z,,,10,119,0,
2019-09-14T07:08:08Z,,,10,118,0,
2019-09-14T07:08:10Z,-27.444535,153.172052,10,117,2.77,
2019-09-14T07:08:12Z,-27.44455,153.172056,10,117,4.23,
2019-09-14T07:08:14Z,-27.444575,153.172057,10,116,2.97,
2019-09-14T07:08:16Z,-27.444594,153.172045,10,116,3.01,
2019-09-14T07:08:18Z,-27.444611,153.172036,10,116,2.37,
2019-09-14T07:08:20Z,-27.444627,153.172034,10,117,0,
2019-09-14T07:08:22Z,-27.444641,153.172032,10,120,2.52,
2019-09-14T07:08:24Z,-27.444647,153.172027,10,121,2.52,
2019-09-14T07:08:26Z,-27.444643,153.172022,9,121,2.52,
2019-09-14T07:08:28Z,,,9,121,0,
2019-09-14T07:08:30Z,,,9,120,0,
2019-09-14T07:08:32Z,,,10,119,0,
2019-09-14T07:08:34Z,,,10,119,0,
2019-09-14T07:08:36Z,,,10,119,0,
2019-09-14T07:08:38Z,,,10,119,0,
2019-09-14T07:08:40Z,,,10,118,0,
2019-09-14T07:08:42Z,,,9,117,0,
2019-09-14T07:08:44Z,,,9,116,0,
2019-09-14T07:08:46Z,,,10,116,0,
2019-09-14T07:08:48Z,,,10,117,0,
2019-09-14T07:08:50Z,,,10,115,0,
2019-09-14T07:08:52Z,,,10,115,0,
2019-09-14T07:08:54Z,,,10,114,0,
2019-09-14T07:08:56Z,,,10,115,0,
2019-09-14T07:08:58Z,,,10,115,0,
2019-09-14T07:09:00Z,,,10,116,0,
2019-09-14T07:09:02Z,,,10,116,0,
2019-09-14T07:09:04Z,,,10,116,0,
2019-09-14T07:09:06Z,,,10,115,0,
2019-09-14T07:09:08Z,,,10,115,0,
2019-09-14T07:09:10Z,,,10,115,0,
2019-09-14T07:09:12Z,,,10,112,0,
2019-09-14T07:09:14Z,,,10,113,0,
2019-09-14T07:09:16Z,,,10,113,0,
2019-09-14T07:09:18Z,,,10,113,0,
2019-09-14T07:09:20Z,,,10,113,0,
2019-09-14T07:09:22Z,,,10,112,0,
2019-09-14T07:09:24Z,,,10,110,0,
2019-09-14T07:09:26Z,,,10,110,0,
2019-09-14T07:09:28Z,,,10,110,0,
2019-09-14T07:09:30Z,,,10,110,0,
2019-09-14T07:09:32Z,,,10,110,0,
2019-09-14T07:09:34Z,,,10,110,0,
2019-09-14T07:09:36Z,,,10,107,0,
2019-09-14T07:09:38Z,,,10,106,0,
2019-09-14T07:09:40Z,,,10,104,0,
2019-09-14T07:09:42Z,,,10,106,0,
2019-09-14T07:09:44Z,,,10,107,0,
2019-09-14T07:09:46Z,,,10,107,0,
2019-09-14T07:09:48Z,,,10,106,0,
2019-09-14T07:09:50Z,,,10,105,0,
2019-09-14T07:09:52Z,,,10,104,0,
2019-09-14T07:09:54Z,,,10,104,0,
2019-09-14T07:09:56Z,,,10,104,0,
2019-09-14T07:09:58Z,,,10,104,0,
2019-09-14T07:10:00Z,,,10,104,0,
2019-09-14T07:10:02Z,,,10,104,0,
2019-09-14T07:10:04Z,,,10,104,0,
2019-09-14T07:10:06Z,,,10,104,0,
2019-09-14T07:10:08Z,,,10,104,0,
2019-09-14T07:10:10Z,,,10,108,0,
2019-09-14T07:10:12Z,,,10,114,0,
2019-09-14T07:10:14Z,,,10,113,0,
2019-09-14T07:10:16Z,,,10,113,0,
2019-09-14T07:10:18Z,,,10,113,0,
2019-09-14T07:10:20Z,,,10,113,0,
2019-09-14T07:10:22Z,,,10,113,0,
2019-09-14T07:10:24Z,,,10,113,0,
2019-09-14T07:10:26Z,,,10,113,0,
2019-09-14T07:10:28Z,,,10,113,0,
2019-09-14T07:10:30Z,,,10,113,0,
2019-09-14T07:10:32Z,,,10,117,0,
2019-09-14T07:10:34Z,,,10,113,0,
2019-09-14T07:10:36Z,,,10,113,0,
2019-09-14T07:10:38Z,,,10,111,0,
2019-09-14T07:10:40Z,,,10,110,0,
2019-09-14T07:10:42Z,,,9,110,0,
2019-09-14T07:10:44Z,,,9,110,0,
2019-09-14T07:10:46Z,,,10,110,0,
2019-09-14T07:10:48Z,,,10,110,0,
2019-09-14T07:10:50Z,,,10,110,0,
2019-09-14T07:10:52Z,,,10,106,0,
2019-09-14T07:10:54Z,,,10,104,0,
2019-09-14T07:10:56Z,,,10,104,0,
2019-09-14T07:10:58Z,,,10,104,0,
2019-09-14T07:11:00Z,,,10,104,0,
2019-09-14T07:11:02Z,,,10,104,0,
2019-09-14T07:11:04Z,,,10,104,0,
2019-09-14T07:11:06Z,,,10,105,0,
2019-09-14T07:11:08Z,,,10,104,0,
2019-09-14T07:11:10Z,,,10,105,0,
2019-09-14T07:11:12Z,,,10,107,0,
2019-09-14T07:11:14Z,,,10,107,0,
2019-09-14T07:11:16Z,,,10,107,0,
2019-09-14T07:11:18Z,,,10,105,0,
2019-09-14T07:11:20Z,,,10,105,0,
2019-09-14T07:11:22Z,,,10,105,0,
2019-09-14T07:11:24Z,,,10,107,0,
2019-09-14T07:11:26Z,,,10,110,0,
2019-09-14T07:11:28Z,,,10,111,0,
2019-09-14T07:11:30Z,,,10,110,0,
2019-09-14T07:11:32Z,,,10,109,0,
2019-09-14T07:11:34Z,,,10,109,0,
2019-09-14T07:11:36Z,,,10,108,0,
2019-09-14T07:11:38Z,,,10,108,0,
2019-09-14T07:11:40Z,,,10,108,0,
2019-09-14T07:11:42Z,,,10,108,0,
2019-09-14T07:11:44Z,,,10,108,0,
2019-09-14T07:11:46Z,,,10,108,0,
2019-09-14T07:11:48Z,,,10,108,0,
2019-09-14T07:11:50Z,,,10,108,0,
2019-09-14T07:11:52Z,,,10,108,0,
2019-09-14T07:11:54Z,,,10,108,0,
2019-09-14T07:11:56Z,,,10,108,0,
2019-09-14T07:11:58Z,,,10,108,0,
2019-09-14T07:12:00Z,,,10,108,0,
2019-09-14T07:12:02Z,,,9,108,0,
2019-09-14T07:12:04Z,,,9,108,0,
2019-09-14T07:12:06Z,,,10,111,0,
2019-09-14T07:12:08Z,,,10,110,0,
2019-09-14T07:12:10Z,,,10,110,0,
2019-09-14T07:12:12Z,,,10,110,0,
2019-09-14T07:12:14Z,,,10,110,0,
2019-09-14T07:12:16Z,,,9,110,0,
2019-09-14T07:12:18Z,,,9,113,0,
2019-09-14T07:12:20Z,,,9,113,0,
